sep=,
Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance,Heart Rate
"2021-10-13 13:46:37.775",0.000001,1010.860657,892.217560,0.023697,-0.886688,0.714417,1.138933,33.588314,-102.031937,124.550331,35.106857,50.803089,0.055477,HRDATA
"2021-10-13 13:46:37.875",0.000001,1010.860657,892.217560,0.000717,-0.917343,0.444000,1.019144,33.588314,-102.031937,123.540268,34.823240,51.214588,0.059513,HRDATA
"2021-10-13 13:46:37.976",0.000001,1010.860657,892.217560,-0.036484,-0.866852,0.486435,0.994677,33.588314,-102.031937,124.547684,34.371793,51.425365,0.060934,HRDATA
"2021-10-13 13:46:38.075",0.000001,1010.860657,892.217560,-0.038467,-0.893051,0.450470,1.000971,33.588314,-102.031937,128.904999,44.094959,51.164963,0.060124,HRDATA
"2021-10-13 13:46:38.176",0.000001,1010.860657,892.217560,-0.034805,-0.901138,0.447510,1.006741,33.588314,-102.031937,132.312271,50.422116,49.864300,0.061551,HRDATA
"2021-10-13 13:46:38.277",0.000001,1010.860657,892.217560,0.027969,-0.892365,0.462967,1.005701,33.588314,-102.031937,135.169205,47.348437,55.170296,0.061219,HRDATA
"2021-10-13 13:46:38.376",0.000001,1010.860657,892.217560,-0.012207,-0.867828,0.515121,1.009270,33.588314,-102.031937,136.665680,45.360775,53.111713,0.058973,HRDATA
"2021-10-13 13:46:38.476",0.000001,1010.860657,892.217560,0.039780,-0.836624,0.515121,0.983297,33.588314,-102.031937,137.802811,45.305234,51.155643,0.056290,HRDATA
"2021-10-13 13:46:38.575",0.000001,1010.860657,892.217560,0.046829,-0.819489,0.453613,0.937827,33.588314,-102.031937,137.802811,45.305234,57.337883,0.056535,HRDATA
"2021-10-13 13:46:38.677",0.000001,1010.860657,892.216644,0.138031,-0.862747,0.491867,1.002656,33.588314,-102.031937,139.198273,41.229480,54.485268,0.057252,HRDATA
"2021-10-13 13:46:38.777",0.000001,1010.860657,892.216644,0.092606,-0.899811,0.494370,1.030843,33.588314,-102.031937,139.198273,41.229480,52.812645,0.058687,HRDATA
"2021-10-13 13:46:38.875",0.000001,1010.860657,892.216644,0.005676,-0.884979,0.456192,0.995656,33.588314,-102.031937,138.097382,38.940174,52.906155,0.056082,HRDATA
"2021-10-13 13:46:38.976",0.000001,1010.860657,892.216644,0.032623,-0.874924,0.458786,0.988454,33.588314,-102.031937,136.858841,39.741003,53.291256,0.058196,HRDATA
"2021-10-13 13:46:39.075",0.000001,1010.860657,892.216644,0.106003,-0.810028,0.462570,0.938804,33.588314,-102.031937,134.118454,36.439653,50.893703,0.058311,HRDATA
"2021-10-13 13:46:39.173",0.000001,1010.813599,892.216644,0.039825,-0.864716,0.449600,0.975428,33.588313,-102.031938,134.118454,36.439653,50.330566,0.063083,HRDATA
"2021-10-13 13:46:39.274",0.000001,1010.813599,892.216644,0.053314,-0.884949,0.447662,0.993166,33.588313,-102.031938,134.118454,36.439653,54.423981,0.062471,HRDATA
"2021-10-13 13:46:39.374",0.000001,1010.813599,892.216644,0.081833,-0.894684,0.444916,1.002550,33.588313,-102.031938,132.486893,31.190732,55.526192,0.061063,HRDATA
"2021-10-13 13:46:39.474",0.000001,1010.813599,892.216644,0.031219,-0.817154,0.530212,0.974598,33.588313,-102.031938,127.491234,30.504601,54.451050,0.057852,HRDATA
"2021-10-13 13:46:39.575",0.000001,1010.813599,892.216644,0.032501,-0.872070,0.558945,1.036331,33.588313,-102.031938,122.232246,29.709444,54.213009,0.058992,HRDATA
"2021-10-13 13:46:39.675",0.000001,1010.813599,892.216644,-0.022095,-0.839798,0.619156,1.043601,33.588313,-102.031938,116.875381,28.445097,52.667641,0.056787,HRDATA
"2021-10-13 13:46:39.777",0.000001,1010.813599,892.215347,-0.013611,-0.853958,0.547729,1.014612,33.588313,-102.031938,115.846962,29.123610,51.999874,0.056585,HRDATA
"2021-10-13 13:46:39.875",0.000001,1010.813599,892.215347,-0.024185,-0.834427,0.510269,0.978380,33.588313,-102.031938,115.846962,29.123610,52.181580,0.056272,HRDATA
"2021-10-13 13:46:39.977",0.000001,1010.813599,892.215347,-0.002945,-0.864502,0.481964,0.989779,33.588313,-102.031938,115.846962,29.123610,50.489315,0.056165,HRDATA
"2021-10-13 13:46:40.075",0.000001,1010.813599,892.215347,-0.015472,-0.830521,0.526657,0.983551,33.588313,-102.031938,115.846962,29.123610,51.835941,0.055591,HRDATA
"2021-10-13 13:46:40.175",0.000001,1010.813599,892.215347,-0.013397,-0.840988,0.540314,0.999690,33.588313,-102.031938,114.426491,28.422904,55.503052,0.055931,HRDATA
"2021-10-13 13:46:40.277",0.000001,1010.813599,892.215347,-0.039825,-0.830612,0.572952,1.009840,33.588313,-102.031938,113.238602,25.991468,57.083988,0.055561,HRDATA
"2021-10-13 13:46:40.376",0.000001,1010.813599,892.215347,-0.035767,-0.834702,0.554092,1.002509,33.588313,-102.031938,113.238602,25.991468,57.149788,0.054218,HRDATA
"2021-10-13 13:46:40.474",0.000001,1010.813599,892.215347,-0.031708,-0.854385,0.512985,0.997062,33.588313,-102.031938,113.238602,25.991468,57.187576,0.053916,HRDATA
"2021-10-13 13:46:40.575",0.000001,1010.813599,892.215347,-0.027130,-0.843643,0.543671,1.004016,33.588313,-102.031938,113.238602,25.991468,57.248589,0.053156,HRDATA
"2021-10-13 13:46:40.676",0.000001,1010.813599,892.215347,-0.040237,-0.824249,0.578079,1.007562,33.588313,-102.031938,113.238602,25.991468,55.906090,0.052950,HRDATA
"2021-10-13 13:46:40.775",0.000001,1010.813599,892.215347,-0.056625,-0.844635,0.523148,0.995137,33.588313,-102.031938,113.238602,25.991468,53.757721,0.053062,HRDATA
"2021-10-13 13:46:40.876",0.000001,1010.813599,892.216339,-0.036041,-0.795975,0.521652,0.952363,33.588313,-102.031938,111.052292,25.457848,54.793922,0.053472,HRDATA
"2021-10-13 13:46:40.976",0.000001,1010.813599,892.216339,-0.036331,-0.839874,0.527145,0.992266,33.588313,-102.031938,105.471062,25.525032,52.731876,0.053776,HRDATA
"2021-10-13 13:46:41.076",0.000001,1010.813599,892.216339,-0.098999,-0.841827,0.490982,0.979560,33.588313,-102.031938,99.869308,26.290228,55.132465,0.053839,HRDATA
"2021-10-13 13:46:41.175",0.000001,1010.813599,892.216339,-0.128998,-0.852112,0.543610,1.018944,33.588313,-102.031938,97.319374,26.555058,58.173622,0.051647,HRDATA
"2021-10-13 13:46:41.277",0.000001,1010.813599,892.216339,-0.084641,-0.860611,0.520218,1.009179,33.588313,-102.031938,94.744316,28.193786,56.229507,0.051244,HRDATA
"2021-10-13 13:46:41.375",0.000001,1010.813599,892.216339,-0.076233,-0.862167,0.510162,1.004694,33.588313,-102.031938,91.871086,29.677840,54.371105,0.050943,HRDATA
"2021-10-13 13:46:41.477",0.000001,1010.813599,892.216339,-0.030640,-0.858170,0.525009,1.006493,33.588313,-102.031938,87.744308,31.272946,58.056919,0.050726,HRDATA
"2021-10-13 13:46:41.575",0.000001,1010.813599,892.216339,-0.046524,-0.840622,0.526932,0.993210,33.588313,-102.031938,85.098076,31.820647,54.478172,0.050773,HRDATA
"2021-10-13 13:46:41.676",0.000001,1010.813599,892.216339,-0.083801,-0.849991,0.507034,0.993273,33.588313,-102.031938,116.176079,31.921763,54.116745,0.050894,HRDATA
"2021-10-13 13:46:41.777",0.000001,1010.813599,892.216339,-0.057343,-0.880692,0.492188,1.010522,33.588313,-102.031938,117.514061,32.059685,52.289291,0.050972,HRDATA
"2021-10-13 13:46:41.876",0.000001,1010.813599,892.216339,0.008469,-0.853409,0.522690,1.000791,33.588313,-102.031938,118.615036,30.385294,54.087151,0.050502,HRDATA
"2021-10-13 13:46:41.976",0.000001,1010.813599,892.216187,0.017380,-0.870377,0.576813,1.044304,33.588313,-102.031938,120.258324,29.366008,60.951984,0.049909,HRDATA
"2021-10-13 13:46:42.075",0.000001,1010.813599,892.216187,0.013885,-0.852875,0.538818,1.008917,33.588313,-102.031938,120.258324,29.366008,59.008137,0.051422,HRDATA
"2021-10-13 13:46:42.177",0.000001,1010.813599,892.216187,0.067917,-0.826981,0.550232,0.995623,33.588313,-102.031938,121.428223,29.095708,57.747070,0.051652,HRDATA
"2021-10-13 13:46:42.277",0.000001,1010.813599,892.216187,0.113403,-0.797256,0.528992,0.963489,33.588313,-102.031938,122.811928,28.183520,55.644016,0.051401,HRDATA
"2021-10-13 13:46:42.375",0.000001,1010.813599,892.216187,0.055237,-0.809601,0.542526,0.976135,33.588313,-102.031938,124.238708,27.132437,54.494915,0.050785,HRDATA
"2021-10-13 13:46:42.476",0.000001,1010.813599,892.216187,-0.021896,-0.852753,0.506668,0.992159,33.588313,-102.031938,125.427299,26.284099,54.116917,0.051333,HRDATA
"2021-10-13 13:46:42.575",0.000001,1010.813599,892.216187,0.039520,-0.817062,0.562241,0.992606,33.588313,-102.031938,125.427299,26.284099,52.874142,0.052814,HRDATA
"2021-10-13 13:46:42.676",0.000001,1010.813599,892.216187,0.116776,-0.794296,0.593033,0.998114,33.588313,-102.031938,125.427299,26.284099,53.467506,0.053233,HRDATA
"2021-10-13 13:46:42.778",0.000001,1010.813599,892.216187,0.048416,-0.850616,0.572754,1.026616,33.588313,-102.031938,123.897911,25.729913,60.699898,0.053677,HRDATA
"2021-10-13 13:46:42.876",0.000001,1010.813599,892.216187,0.002335,-0.816055,0.544189,0.980864,33.588313,-102.031938,121.541016,25.581035,56.911346,0.053614,HRDATA
"2021-10-13 13:46:42.976",0.000001,1010.813599,892.216187,0.048981,-0.824799,0.604675,1.023877,33.588313,-102.031938,121.541016,25.581035,55.505325,0.053331,HRDATA
"2021-10-13 13:46:43.075",0.000001,1010.813599,892.216187,0.064819,-0.794739,0.601242,0.998651,33.588313,-102.031938,120.413734,24.411256,53.519653,0.053060,HRDATA
"2021-10-13 13:46:43.174",0.000001,1010.813599,892.216187,0.032959,-0.794693,0.653519,1.029422,33.588313,-102.031938,117.775238,23.834479,51.711452,0.052931,HRDATA
"2021-10-13 13:46:43.277",0.000001,1010.813599,892.216187,0.000946,-0.759964,0.712997,1.042071,33.588313,-102.031938,113.461906,23.162365,49.784813,0.053289,HRDATA
"2021-10-13 13:46:43.375",0.000001,1010.813599,892.216187,-0.027817,-0.695740,0.740692,1.016589,33.588313,-102.031938,108.088104,22.848424,59.766994,0.052631,HRDATA
"2021-10-13 13:46:43.476",0.000001,1010.813599,892.216187,-0.068573,-0.621048,0.730087,0.960953,33.588313,-102.031938,106.378754,22.948642,55.639801,0.052019,HRDATA
"2021-10-13 13:46:43.575",0.000001,1010.813599,892.216187,-0.062851,-0.632004,0.820297,1.037433,33.588313,-102.031938,105.285805,21.875460,57.033642,0.053296,HRDATA
"2021-10-13 13:46:43.676",0.000001,1010.813599,892.216187,-0.111298,-0.544678,0.800232,0.974388,33.588313,-102.031938,103.014221,22.070863,55.061291,0.054419,HRDATA
"2021-10-13 13:46:43.777",0.000001,1010.813599,892.216187,-0.118378,-0.590607,0.806595,1.006690,33.588313,-102.031938,103.014221,22.070863,53.082924,0.054317,HRDATA
"2021-10-13 13:46:43.876",0.000001,1010.813599,892.216187,-0.096252,-0.597473,0.801620,1.004407,33.588313,-102.031938,103.014221,22.070863,50.415943,0.054243,HRDATA
"2021-10-13 13:46:43.976",0.000001,1010.813599,892.216187,-0.106110,-0.586945,0.812195,1.007682,33.588313,-102.031938,103.014221,22.070863,49.776749,0.054586,HRDATA
"2021-10-13 13:46:44.075",0.000001,1010.813599,892.216187,-0.100067,-0.591980,0.817917,1.014614,33.588313,-102.031938,103.014221,22.070863,51.908279,0.054667,HRDATA
"2021-10-13 13:46:44.177",0.000001,1010.813599,892.216187,-0.117905,-0.581085,0.839035,1.027395,33.588313,-102.031938,101.588646,21.483068,49.250694,0.054467,HRDATA
"2021-10-13 13:46:44.277",0.000001,1010.813599,892.215500,-0.127411,-0.449493,0.938705,1.048545,33.588313,-102.031938,98.225494,21.634401,49.420570,0.053382,HRDATA
"2021-10-13 13:46:44.374",0.000001,1010.813599,892.215500,-0.128189,-0.312119,0.906616,0.967369,33.588313,-102.031938,94.557175,22.942301,50.061539,0.039135,HRDATA
"2021-10-13 13:46:44.475",0.000001,1010.813599,892.215500,-0.120575,-0.227310,0.935486,0.970228,33.588313,-102.031938,91.496933,20.066759,48.997616,0.030118,HRDATA
"2021-10-13 13:46:44.575",0.000001,1010.813599,892.215500,-0.113342,-0.208221,0.956085,0.985039,33.588313,-102.031938,90.380402,18.586723,48.606861,0.020324,HRDATA
"2021-10-13 13:46:44.676",0.000001,1010.813599,892.215500,-0.137390,-0.182144,1.005402,1.030963,33.588313,-102.031938,90.380402,18.586723,48.104591,0.020303,HRDATA
"2021-10-13 13:46:44.778",0.000001,1010.813599,892.215500,-0.128220,-0.106735,0.947388,0.961965,33.588313,-102.031938,90.380402,18.586723,50.157375,0.019438,HRDATA
"2021-10-13 13:46:44.875",0.000001,1010.813599,892.215500,-0.134552,-0.106094,0.958969,0.974157,33.588313,-102.031938,90.380402,18.586723,53.200096,0.017150,HRDATA
"2021-10-13 13:46:44.975",0.000001,1010.813599,892.215500,-0.128891,-0.159058,1.008530,1.029099,33.588313,-102.031938,90.380402,18.586723,50.764404,0.017197,HRDATA
"2021-10-13 13:46:45.075",0.000001,1010.813599,892.215500,-0.131332,-0.197662,0.981979,1.010249,33.588313,-102.031938,90.380402,18.586723,49.820820,0.018067,HRDATA
"2021-10-13 13:46:45.176",0.000001,1010.813599,892.215500,-0.138489,-0.189240,0.962814,0.990960,33.588313,-102.031938,91.496201,16.992384,50.900837,0.018457,HRDATA
"2021-10-13 13:46:45.277",0.000001,1010.813599,892.215500,-0.160950,-0.168533,0.973953,1.001446,33.588313,-102.031938,91.496201,16.992384,48.766304,0.018887,HRDATA
"2021-10-13 13:46:45.375",0.000001,1010.813599,892.214661,-0.162903,-0.196045,0.990936,1.023194,33.588313,-102.031938,92.656494,18.080355,50.277615,0.020623,HRDATA
"2021-10-13 13:46:45.477",0.000001,1010.813599,892.214661,-0.135300,-0.194183,0.967865,0.996381,33.588313,-102.031938,93.686790,17.664889,51.458374,0.022299,HRDATA
"2021-10-13 13:46:45.575",0.000001,1010.813599,892.214661,-0.135696,-0.170502,0.967499,0.991735,33.588313,-102.031938,93.686790,17.664889,52.938087,0.022299,HRDATA
"2021-10-13 13:46:45.676",0.000001,1010.813599,892.214661,-0.134094,-0.153641,0.992233,1.012973,33.588313,-102.031938,93.686790,17.664889,54.362320,0.021380,HRDATA
"2021-10-13 13:46:45.777",0.000001,1010.813599,892.214661,-0.112656,-0.147171,0.970474,0.988014,33.588313,-102.031938,93.686790,17.664889,52.796688,0.020411,HRDATA
"2021-10-13 13:46:45.875",0.000001,1010.813599,892.214661,-0.099319,-0.186325,0.974121,0.996741,33.588313,-102.031938,93.686790,17.664889,51.661774,0.019333,HRDATA
"2021-10-13 13:46:45.974",0.000001,1010.773560,892.214661,-0.119095,-0.159912,0.966949,0.987293,33.588312,-102.031942,93.686790,17.664889,53.426605,0.019308,HRDATA
"2021-10-13 13:46:46.077",0.000001,1010.773560,892.214661,-0.127777,-0.140396,0.962402,0.980947,33.588312,-102.031942,93.686790,17.664889,56.899948,0.019212,HRDATA
"2021-10-13 13:46:46.175",0.000001,1010.773560,892.214661,-0.093796,-0.269257,0.946320,0.988341,33.588312,-102.031942,94.769882,17.041584,55.201241,0.020475,HRDATA
"2021-10-13 13:46:46.277",0.000001,1010.773560,892.214661,-0.112701,-0.297424,0.890106,0.945226,33.588312,-102.031942,97.826134,18.058509,53.497646,0.023796,HRDATA
"2021-10-13 13:46:46.375",0.000001,1010.773560,892.214661,-0.115952,-0.474396,0.909302,1.032146,33.588312,-102.031942,100.207146,19.150012,51.810467,0.042607,HRDATA
"2021-10-13 13:46:46.477",0.000001,1010.773560,892.212219,-0.016068,-0.545349,0.803314,0.971070,33.588312,-102.031942,102.947250,19.585668,50.072681,0.060470,HRDATA
"2021-10-13 13:46:46.575",0.000001,1010.773560,892.212219,-0.035263,-0.661880,0.756897,1.006093,33.588312,-102.031942,104.492920,19.668563,51.067413,0.066369,HRDATA
"2021-10-13 13:46:46.676",0.000001,1010.773560,892.212219,-0.010971,-0.675797,0.719421,0.987111,33.588312,-102.031942,107.363159,18.947490,52.304844,0.066422,HRDATA
"2021-10-13 13:46:46.778",0.000001,1010.773560,892.212219,-0.000946,-0.742462,0.689362,1.013149,33.588312,-102.031942,108.910698,19.889686,49.993725,0.065208,HRDATA
"2021-10-13 13:46:46.874",0.000001,1010.773560,892.212219,0.009842,-0.780518,0.652390,1.017309,33.588312,-102.031942,111.836494,21.665718,53.284546,0.069172,HRDATA
"2021-10-13 13:46:46.976",0.000001,1010.773560,892.212219,-0.022736,-0.815750,0.555740,0.987326,33.588312,-102.031942,98.589195,20.007366,53.981701,0.070590,HRDATA
"2021-10-13 13:46:47.075",0.000001,1010.773560,892.212219,-0.047272,-0.848145,0.597000,1.038264,33.588312,-102.031942,99.689316,19.923677,52.111774,0.070002,HRDATA
"2021-10-13 13:46:47.176",0.000001,1010.773560,892.212219,-0.046127,-0.846298,0.566284,1.019326,33.588312,-102.031942,98.666855,21.116450,52.854141,0.066070,HRDATA
"2021-10-13 13:46:47.277",0.000001,1010.773560,892.212219,-0.120773,-0.888626,0.532883,1.043171,33.588312,-102.031942,90.673157,22.790148,53.213657,0.064747,HRDATA
"2021-10-13 13:46:47.377",0.000001,1010.773560,892.212219,-0.194809,-0.877792,0.426468,0.995161,33.588312,-102.031942,85.276512,23.843937,51.296246,0.063804,HRDATA
"2021-10-13 13:46:47.476",0.000001,1010.773560,892.212219,-0.234985,-0.888092,0.494843,1.043453,33.588312,-102.031942,85.276512,23.843937,49.670509,0.062098,HRDATA
"2021-10-13 13:46:47.577",0.000001,1010.773560,892.212219,-0.101013,-1.017822,0.570602,1.171219,33.588312,-102.031942,75.419868,28.096960,54.237648,0.060630,HRDATA
"2021-10-13 13:46:47.678",0.000001,1010.773560,892.212219,-0.274338,-0.818878,0.473465,0.984882,33.588312,-102.031942,72.835457,28.189728,51.857849,0.055962,HRDATA
"2021-10-13 13:46:47.775",0.000001,1010.773560,892.212219,-0.154099,-0.866287,0.519531,1.021818,33.588312,-102.031942,67.028458,30.650698,49.845417,0.055494,HRDATA
"2021-10-13 13:46:47.876",0.000001,1010.773560,892.212219,-0.279114,-0.900177,0.444702,1.042105,33.588312,-102.031942,68.316299,30.754643,48.571823,0.053480,HRDATA
"2021-10-13 13:46:47.976",0.000001,1010.773560,892.212219,-0.000946,-1.071320,0.346451,1.125946,33.588312,-102.031942,68.357140,31.320469,69.206177,0.053018,HRDATA
"2021-10-13 13:46:48.077",0.000001,1010.773560,892.212219,-0.254166,-0.840485,0.362900,0.950111,33.588312,-102.031942,74.341423,31.975746,65.565216,0.048920,HRDATA
"2021-10-13 13:46:48.175",0.000001,1010.773560,892.212219,-0.213669,-0.986771,0.348068,1.067952,33.588312,-102.031942,85.068298,29.952813,61.945251,0.047783,HRDATA
"2021-10-13 13:46:48.274",0.000001,1010.756104,892.212219,-0.259079,-1.010254,0.198624,1.061690,33.588311,-102.031946,90.421783,29.128694,59.122883,0.037355,HRDATA
"2021-10-13 13:46:48.375",0.000001,1010.756104,892.212219,-0.217392,-0.884720,0.048294,0.912316,33.588311,-102.031946,89.003998,28.064816,55.449432,0.033390,HRDATA
"2021-10-13 13:46:48.476",0.000001,1010.756104,892.212219,-0.035706,-0.929855,0.124069,0.938775,33.588311,-102.031946,93.266129,26.253527,53.585796,0.029789,HRDATA
"2021-10-13 13:46:48.575",0.000001,1010.756104,892.212219,-0.400742,-0.974030,0.531891,1.179930,33.588311,-102.031946,99.190674,25.529511,51.904259,0.043815,HRDATA
"2021-10-13 13:46:48.677",0.000001,1010.756104,892.211380,-0.153458,-1.032440,0.109741,1.049536,33.588311,-102.031946,88.308357,26.280127,53.999187,0.038887,HRDATA
"2021-10-13 13:46:48.778",0.000001,1010.756104,892.211380,-0.620987,-0.841171,0.245667,1.074033,33.588311,-102.031946,79.453087,25.072673,52.537323,0.007714,HRDATA
"2021-10-13 13:46:48.875",0.000001,1010.756104,892.211380,-0.515564,-0.807297,0.226547,0.984306,33.588311,-102.031946,69.501564,24.975450,54.687092,0.006344,HRDATA
"2021-10-13 13:46:48.976",0.000001,1010.756104,892.211380,-0.675339,-0.713989,0.088486,0.986759,33.588311,-102.031946,63.479397,25.035509,58.429546,0.006799,HRDATA
"2021-10-13 13:46:49.077",0.000001,1010.756104,892.211380,-0.665695,-0.745544,0.030029,0.999944,33.588311,-102.031946,61.856995,25.188818,57.279121,0.036452,HRDATA
"2021-10-13 13:46:49.176",0.000001,1010.756104,892.211380,-0.682114,-0.713882,-0.048325,0.988556,33.588311,-102.031946,60.825439,25.108850,55.678448,0.048662,HRDATA
"2021-10-13 13:46:49.276",0.000001,1010.756104,892.211380,-0.722702,-0.704483,-0.021210,1.009477,33.588311,-102.031946,59.683224,25.350366,56.473637,0.056905,HRDATA
"2021-10-13 13:46:49.375",0.000001,1010.756104,892.211380,-0.741470,-0.697571,-0.008087,1.018061,33.588311,-102.031946,58.670265,25.569893,53.625225,0.060663,HRDATA
"2021-10-13 13:46:49.476",0.000001,1010.756104,892.211380,-0.710999,-0.683472,-0.043686,0.987199,33.588311,-102.031946,58.670265,25.569893,54.834801,0.059254,HRDATA
"2021-10-13 13:46:49.576",0.000001,1010.756104,892.211380,-0.725174,-0.702850,-0.011795,1.009958,33.588311,-102.031946,59.807076,25.519950,53.050274,0.059490,HRDATA
"2021-10-13 13:46:49.676",0.000001,1010.756104,892.211380,-0.714722,-0.718094,-0.001678,1.013158,33.588311,-102.031946,61.032913,25.443893,54.686035,0.059234,HRDATA
"2021-10-13 13:46:49.777",0.000001,1010.756104,892.211380,-0.700333,-0.711838,-0.022141,0.998834,33.588311,-102.031946,61.032913,25.443893,52.811707,0.061937,HRDATA
"2021-10-13 13:46:49.876",0.000001,1010.756104,892.211380,-0.700623,-0.723007,-0.022507,1.007034,33.588311,-102.031946,61.032913,25.443893,53.481457,0.065109,HRDATA
"2021-10-13 13:46:49.977",0.000001,1010.756104,892.211380,-0.710648,-0.718964,-0.010010,1.010954,33.588311,-102.031946,61.032913,25.443893,52.389175,0.066066,HRDATA
"2021-10-13 13:46:50.076",0.000001,1010.756104,892.211380,-0.720703,-0.716370,-0.020462,1.016375,33.588311,-102.031946,61.032913,25.443893,58.526321,0.064913,HRDATA
"2021-10-13 13:46:50.176",0.000001,1010.756104,892.211380,-0.706360,-0.723587,-0.015121,1.011312,33.588311,-102.031946,62.048820,25.645224,56.240631,0.065062,HRDATA
"2021-10-13 13:46:50.277",0.000001,1010.756104,892.211380,-0.716141,-0.710266,-0.000961,1.008631,33.588311,-102.031946,62.048820,25.645224,54.599785,0.063591,HRDATA
"2021-10-13 13:46:50.375",0.000001,1010.756104,892.211380,-0.725250,-0.715607,0.001373,1.018863,33.588311,-102.031946,62.048820,25.645224,53.885811,0.061664,HRDATA
"2021-10-13 13:46:50.476",0.000001,1010.756104,892.211380,-0.699158,-0.728790,0.006607,1.009951,33.588311,-102.031946,62.048820,25.645224,54.825600,0.058987,HRDATA
"2021-10-13 13:46:50.576",0.000001,1010.756104,892.211380,-0.702042,-0.723892,0.005798,1.008423,33.588311,-102.031946,62.048820,25.645224,56.500736,0.056582,HRDATA
"2021-10-13 13:46:50.676",0.000001,1010.756104,892.211380,-0.690170,-0.720627,0.009781,0.997865,33.588311,-102.031946,63.084980,25.502703,55.624397,0.056020,HRDATA
"2021-10-13 13:46:50.776",0.000001,1010.756104,892.211380,-0.683990,-0.729660,0.006210,1.000143,33.588311,-102.031946,63.084980,25.502703,53.560318,0.055261,HRDATA
"2021-10-13 13:46:50.874",0.000001,1010.756104,892.211380,-0.664429,-0.746429,0.012680,0.999391,33.588311,-102.031946,65.239906,24.891384,52.086346,0.054116,HRDATA
"2021-10-13 13:46:50.976",0.000001,1010.756104,892.209320,-0.684616,-0.746475,0.021698,1.013112,33.588311,-102.031946,65.239906,24.891384,54.709766,0.054424,HRDATA
"2021-10-13 13:46:51.076",0.000001,1010.756104,892.209320,-0.671906,-0.756302,0.004608,1.011667,33.588311,-102.031946,65.239906,24.891384,53.128487,0.053185,HRDATA
"2021-10-13 13:46:51.176",0.000001,1010.756104,892.209320,-0.670105,-0.752884,0.022461,1.008156,33.588311,-102.031946,65.239906,24.891384,57.021286,0.052135,HRDATA
"2021-10-13 13:46:51.276",0.000001,1010.756104,892.209320,-0.666473,-0.755676,0.028671,1.007996,33.588311,-102.031946,66.248360,24.858652,55.437401,0.051855,HRDATA
"2021-10-13 13:46:51.376",0.000001,1010.756104,892.209320,-0.660217,-0.758743,0.030746,1.006242,33.588311,-102.031946,66.248360,24.858652,56.653053,0.051377,HRDATA
"2021-10-13 13:46:51.476",0.000001,1010.756104,892.209320,-0.670349,-0.766998,0.030045,1.019096,33.588311,-102.031946,66.248360,24.858652,54.945801,0.051076,HRDATA
"2021-10-13 13:46:51.576",0.000001,1010.756104,892.209320,-0.660660,-0.757568,0.022064,1.005419,33.588311,-102.031946,66.248360,24.858652,53.597248,0.050038,HRDATA
"2021-10-13 13:46:51.676",0.000001,1010.756104,892.209320,-0.645370,-0.763229,0.021194,0.999736,33.588311,-102.031946,66.248360,24.858652,53.019562,0.049826,HRDATA
"2021-10-13 13:46:51.777",0.000001,1010.756104,892.209320,-0.662811,-0.760696,0.022385,1.009197,33.588311,-102.031946,65.244652,24.717604,51.682545,0.049231,HRDATA
"2021-10-13 13:46:51.876",0.000001,1010.756104,892.209320,-0.687241,-0.735855,0.007370,1.006895,33.588311,-102.031946,63.930080,25.291381,55.533760,0.048830,HRDATA
"2021-10-13 13:46:51.977",0.000001,1010.756104,892.209320,-0.674423,-0.745361,0.008545,1.005228,33.588311,-102.031946,62.583111,25.089153,56.644321,0.049857,HRDATA
"2021-10-13 13:46:52.075",0.000001,1010.756104,892.207870,-0.674545,-0.746887,-0.004868,1.006417,33.588311,-102.031946,62.583111,25.089153,54.683720,0.050495,HRDATA
"2021-10-13 13:46:52.175",0.000001,1010.756104,892.207870,-0.674637,-0.753983,-0.005753,1.011760,33.588311,-102.031946,61.482414,25.389107,55.203568,0.051215,HRDATA
"2021-10-13 13:46:52.276",0.000001,1010.756104,892.207870,-0.664642,-0.746994,-0.001389,0.999876,33.588311,-102.031946,61.482414,25.389107,55.177807,0.051618,HRDATA
"2021-10-13 13:46:52.375",0.000001,1010.756104,892.207870,-0.674744,-0.756638,-0.006073,1.013813,33.588311,-102.031946,61.482414,25.389107,57.408569,0.051827,HRDATA
"2021-10-13 13:46:52.476",0.000001,1010.756104,892.207870,-0.663239,-0.760681,-0.008560,1.009254,33.588311,-102.031946,61.482414,25.389107,54.952988,0.051615,HRDATA
"2021-10-13 13:46:52.576",0.000001,1010.756104,892.207870,-0.660919,-0.767548,-0.014450,1.012992,33.588311,-102.031946,61.482414,25.389107,54.680698,0.051553,HRDATA
"2021-10-13 13:46:52.676",0.000001,1010.756104,892.207870,-0.661896,-0.771408,-0.011948,1.016523,33.588311,-102.031946,61.482414,25.389107,56.200611,0.051995,HRDATA
"2021-10-13 13:46:52.777",0.000001,1010.756104,892.207870,-0.636154,-0.776245,-0.028412,1.004020,33.588311,-102.031946,61.482414,25.389107,54.513260,0.052920,HRDATA
"2021-10-13 13:46:52.875",0.000001,1010.756104,892.207870,-0.646271,-0.769424,-0.036469,1.005490,33.588311,-102.031946,61.482414,25.389107,52.509602,0.055815,HRDATA
"2021-10-13 13:46:52.976",0.000001,1010.756104,892.207870,-0.635422,-0.761826,-0.069748,0.994487,33.588311,-102.031946,61.482414,25.389107,52.356129,0.061677,HRDATA
